"filename", "language", "TypeScript", "Markdown", "JSON", "JavaScript", "Log", "MS SQL", "CSV", "JSON with Comments", "YAML", "XML", "Python", "Shell Script", "TypeScript JSX", "PostCSS", "HTML", "comment", "blank", "total"
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\ForecastRunFactory.ts", "TypeScript", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 58
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\ForecastRunOrchestrator.ts", "TypeScript", 278, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 311
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\HistoricalDataLoader.ts", "TypeScript", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 43
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\adapters\CEDAREAdapter.ts", "TypeScript", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 42
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\adapters\DataSourceAdapter.ts", "TypeScript", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 26
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\adapters\PostgresAdapter.ts", "TypeScript", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 105
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\adapters\TimescaleAdapter.ts", "TypeScript", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 35
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\core\FeaturePipeline.ts", "TypeScript", 118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 20, 139
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\core\LinearRegressionTrainer.ts", "TypeScript", 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 121
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\core\interval\BootstrapIntervalEstimator.ts", "TypeScript", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 101
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\core\interval\ClosedFormIntervalEstimator.ts", "TypeScript", 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 55
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\core\interval\IIntervalEstimator.ts", "TypeScript", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 22
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\core\interval\IntervalEstimatorSelector.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 29
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\core\pipeline\handlers.ts", "TypeScript", 250, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 39, 296
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\core\plausibility\IPlausibilityRule.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 35
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\core\plausibility\PhysicalPlausibilityValidator.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 36
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\core\plausibility\rules\V0PlausibilityRules.ts", "TypeScript", 136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 156
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\core\risk\IRiskEvaluator.ts", "TypeScript", 27, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 33
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\core\risk\SQ13RiskEvaluator.ts", "TypeScript", 80, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 92
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\index.ts", "TypeScript", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\policy\forecastPolicy.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 26
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\repositories\ForecastArtifactRepository.ts", "TypeScript", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 42
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\repositories\ModelVersionRepository.ts", "TypeScript", 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 67
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\repositories\RiskFlagRepository.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 32
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\repositories\drizzleRepositories.ts", "TypeScript", 410, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 444
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\runtime.ts", "TypeScript", 83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 94
"c:\Users\dell\Documents\AqwaValley\src\server\services\forecast\types.ts", "TypeScript", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 60
"c:\Users\dell\Documents\AqwaValley\src\server\services\ingestService.ts", "TypeScript", 292, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 5, 301
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\fallback.ts", "TypeScript", 179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 42, 26, 247
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\irrigationQueueWorker.ts", "TypeScript", 667, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 72, 740
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\prompt-builder.ts", "TypeScript", 162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 23, 235
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\providerResolver.ts", "TypeScript", 219, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 236
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\recommend.ts", "TypeScript", 303, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 49, 405
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\recommend_helpers.ts", "TypeScript", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 14, 107
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\runDiffService.ts", "TypeScript", 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 235
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\runOutputHash.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\runReplayService.ts", "TypeScript", 324, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 360
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\schemas.ts", "TypeScript", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 8, 55
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\shadowIngestService.ts", "TypeScript", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 57
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\simulateIrrigationRun.ts", "TypeScript", 172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 181
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\simulationHashing.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 60
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\simulation\adaptiveIntegrator.ts", "TypeScript", 366, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47, 414
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\simulation\contracts.ts", "TypeScript", 148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 171
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\simulation\hydrologyModelV1.ts", "TypeScript", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 120
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\simulation\hydrologyResolver.ts", "TypeScript", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 33
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\simulation\index.ts", "TypeScript", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\simulation\irrigationPhysicsEngine.ts", "TypeScript", 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 135
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\simulation\lifecycle.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 35
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\simulation\result.ts", "TypeScript", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 46
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\simulation\units.ts", "TypeScript", 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 87
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\triggerService.ts", "TypeScript", 370, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 43, 414
"c:\Users\dell\Documents\AqwaValley\src\server\services\irrigation\weather.ts", "TypeScript", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 8, 64
"c:\Users\dell\Documents\AqwaValley\src\server\services\quotaDecisionService.md", "Markdown", 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 21
"c:\Users\dell\Documents\AqwaValley\src\server\services\quotaDecisionService.ts", "TypeScript", 545, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 60, 605
"c:\Users\dell\Documents\AqwaValley\src\server\services\reporting\ReportAccessPolicy.ts", "TypeScript", 62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 71
"c:\Users\dell\Documents\AqwaValley\src\server\services\reporting\ReportingOrchestrator.ts", "TypeScript", 803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 93, 897
"c:\Users\dell\Documents\AqwaValley\src\server\services\reporting\exporters.ts", "TypeScript", 215, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 248
"c:\Users\dell\Documents\AqwaValley\src\server\services\reporting\normalization.ts", "TypeScript", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 54
"c:\Users\dell\Documents\AqwaValley\src\server\services\reporting\storage.ts", "TypeScript", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 40
"c:\Users\dell\Documents\AqwaValley\src\server\services\reporting\types.ts", "TypeScript", 94, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 106
"c:\Users\dell\Documents\AqwaValley\src\server\services\simulatorCronIngest.ts", "TypeScript", 251, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 281
"c:\Users\dell\Documents\AqwaValley\src\server\services\simulatorRunRegistry.ts", "TypeScript", 317, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 58, 376
"c:\Users\dell\Documents\AqwaValley\src\server\services\simulatorSensorDiscovery.ts", "TypeScript", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 35
"c:\Users\dell\Documents\AqwaValley\src\server\services\simulatorValueGenerator.ts", "TypeScript", 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 67
"c:\Users\dell\Documents\AqwaValley\src\server\services\token\InvitationValidator.ts", "TypeScript", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 7, 50
"c:\Users\dell\Documents\AqwaValley\src\server\services\token\RawToken.ts", "TypeScript", 19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 8, 57
"c:\Users\dell\Documents\AqwaValley\src\server\services\user\AuthUserCreator.ts", "TypeScript", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 10, 88
"c:\Users\dell\Documents\AqwaValley\src\server\services\user\FarmScopeAssigner.ts", "TypeScript", 87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 14, 120
"c:\Users\dell\Documents\AqwaValley\src\server\services\user\InvitationIssuer.ts", "TypeScript", 117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 18, 152
"c:\Users\dell\Documents\AqwaValley\src\server\services\user\OutboxEnqueuer.ts", "TypeScript", 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 9, 78
"c:\Users\dell\Documents\AqwaValley\src\server\services\user\RoleAssigner.ts", "TypeScript", 140, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 23, 185
"c:\Users\dell\Documents\AqwaValley\src\server\services\user\SessionInvalidator.ts", "TypeScript", 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 4, 40
"c:\Users\dell\Documents\AqwaValley\src\server\services\user\UserProvisioningOrchestrator.ts", "TypeScript", 169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 45, 26, 240
"c:\Users\dell\Documents\AqwaValley\src\server\services\user\interfaces.ts", "TypeScript", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 18, 160
"c:\Users\dell\Documents\AqwaValley\src\server\services\weatherService.ts", "TypeScript", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 38, 251
"c:\Users\dell\Documents\AqwaValley\src\styles\globals.css", "PostCSS", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 531, 0, 29, 98, 658
"c:\Users\dell\Documents\AqwaValley\src\trpc\query-client.ts", "TypeScript", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 26
"c:\Users\dell\Documents\AqwaValley\src\trpc\react.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 55, 0, 0, 12, 12, 79
"c:\Users\dell\Documents\AqwaValley\src\trpc\server.ts", "TypeScript", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 7, 31
"c:\Users\dell\Documents\AqwaValley\src\types\css.d.ts", "TypeScript", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 18
"c:\Users\dell\Documents\AqwaValley\start-database.sh", "Shell Script", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 62, 0, 0, 0, 14, 13, 89
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC001_Gov_role_login_redirects_to_government_dashboard.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0, 0, 0, 20, 20, 101
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC002_Farm_role_login_redirects_to_farm_dashboard.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 27, 25, 130
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC003_Invalid_credentials_show_login_error.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 29, 27, 136
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC004_User_without_matching_portal_role_is_redirected_back_to_login.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 0, 0, 0, 0, 11, 13, 67
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC005_Gov_dashboard_loads_primary_widgets_after_login.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 70, 0, 0, 0, 0, 23, 22, 115
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC006_Navigate_from_gov_dashboard_to_map_view_and_see_map_rendered.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 101, 0, 0, 0, 0, 38, 33, 172
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC007_Non_gov_session_attempting_gov_dashboard_is_denied_or_redirected.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 26, 25, 123
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC008_Farm_user_lands_on_farm_dashboard_and_sees_primary_content.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 31, 28, 147
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC009_Navigate_from_farm_dashboard_to_quota_view.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 100, 0, 0, 0, 0, 38, 33, 171
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC010_Session_without_farm_assignment_attempting_farm_dashboard_is_redirected.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 90, 0, 0, 0, 0, 33, 29, 152
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC011_Well_detail_route_is_not_directly_accessible_via_static_routes_list.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 15, 16, 82
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC012_Government_map_page_loads_primary_well_map_content.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 15, 16, 83
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC013_Government_distribution_page_loads_primary_content.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 0, 0, 0, 0, 37, 32, 168
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC014_Government_dashboard_loads_primary_portal_content.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 51, 0, 0, 0, 0, 15, 16, 82
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC015_AI_plan_page_loads_and_can_request_a_plan_happy_path.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 89, 0, 0, 0, 0, 33, 29, 151
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC016_AI_plan_request_shows_reasoning_and_traceability_details.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 79, 0, 0, 0, 0, 27, 25, 131
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC017_AI_plan_can_be_requested_repeatedly_and_updates_results.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 94, 0, 0, 0, 0, 35, 30, 159
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\TC018_AI_plan_unauthenticated_access_is_blocked_by_login_requirement.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 9, 12, 56
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\standard_prd.json", "JSON", 0, 0, 269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 270
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\testsprite_frontend_test_plan.json", "JSON", 0, 0, 612, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 613
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\code_summary.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 140, 0, 0, 0, 0, 0, 0, 0, 2, 142
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\config.json", "JSON", 0, 0, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\mcp.log", "Log", 0, 0, 0, 0, 98534, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 98535
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\prd_files\ai-irrigation-plan.md", "Markdown", 0, 723, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 193, 916
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\prd_files\aquifer-forecast-engine-engineering-spec.md", "Markdown", 0, 259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 81, 340
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\prd_files\aquifer-forecast-engine-professional-plan.md", "Markdown", 0, 474, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 175, 649
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\prd_files\ingest-endpoints-and-cron.md", "Markdown", 0, 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 84, 270
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\prd_files\irrigation-trigger-simulation-production-plan.md", "Markdown", 0, 867, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 357, 1224
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\prd_files\quota-service-runtime-behavior.md", "Markdown", 0, 93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 46, 139
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\prd_files\report-generation-endpoints-api-contract.md", "Markdown", 0, 362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 126, 488
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\prd_files\report-generation-export-engine-world-class-plan.md", "Markdown", 0, 478, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 192, 670
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\prd_files\sensor-ingest-cycle.md", "Markdown", 0, 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 53, 218
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\prd_files\testing-strategy-world-class-plan.md", "Markdown", 0, 732, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 286, 1018
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\prd_files\users-management-api-world-class-prd-and-implementation-plan.md", "Markdown", 0, 488, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 205, 693
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\raw_report.md", "Markdown", 0, 231, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 281
"c:\Users\dell\Documents\AqwaValley\testsprite_tests\tmp\test_results.json", "JSON", 0, 0, 290, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 291
"c:\Users\dell\Documents\AqwaValley\tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 4, 4, 43
"c:\Users\dell\Documents\AqwaValley\vercel.json", "JSON", 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\dell\Documents\AqwaValley\vitest.config.ts", "TypeScript", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12
"Total", "-", 23891, 12264, 39292, 314, 98600, 1329, 3, 35, 9167, 10, 1333, 62, 9791, 531, 457, 3340, 12162, 212581
